psa,offense_group,offense_text,shift,method,district,ward,year,month,day_of_week,latitude,longitude
306.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,8.0,Tuesday,38.92830459,-77.0212297518
407.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,8.0,Thursday,38.9523863477,-77.0098325843
605.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,9.0,Sunday,38.8674533658,-76.9480726871
307.0,property,THEFT F/AUTO,midnight,others,3.0,2.0,2023,9.0,Monday,38.9133369095,-77.0239674441
208.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,8.0,Tuesday,38.9068359607,-77.0488059406
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,8.0,Thursday,38.9058508976,-77.0488063042
107.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,8.0,Thursday,38.8828405947,-76.9849841059
104.0,property,THEFT/OTHER,midnight,others,1.0,6.0,2023,8.0,Thursday,38.8981403326,-76.9865095993
605.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,6.0,7.0,2023,6.0,Monday,38.8761559725,-76.9653347821
301.0,property,THEFT F/AUTO,midnight,others,3.0,2.0,2023,3.0,Friday,38.915567982,-77.0332545663
305.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,3.0,Tuesday,38.9161379859,-77.0229462951
603.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,2.0,Thursday,38.8839426437,-76.9499327979
604.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,2.0,Friday,38.8877983425,-76.9182099227
504.0,violent,ROBBERY,midnight,gun,5.0,5.0,2023,7.0,Thursday,38.9305230751,-76.9916533601
405.0,violent,ROBBERY,midnight,gun,4.0,5.0,2023,6.0,Thursday,38.949317583,-76.9925130267
403.0,violent,ROBBERY,evening,gun,4.0,4.0,2023,6.0,Sunday,38.9616640831,-77.0308530588
206.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,7.0,Saturday,38.9105840031,-77.0650189764
507.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,7.0,Sunday,38.8996151246,-76.9803866148
603.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,7.0,Monday,38.8917615061,-76.9397180828
101.0,property,THEFT/OTHER,evening,others,1.0,2.0,2023,7.0,Tuesday,38.8991297051,-77.0219165566
302.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,7.0,Sunday,38.9295168861,-77.0327298633
504.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,9.0,Thursday,38.9340213208,-76.9911175566
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,4.0,Friday,38.9106284076,-77.0425223123
602.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,5.0,Saturday,38.90420641,-76.923874845
701.0,property,THEFT F/AUTO,midnight,others,7.0,8.0,2023,5.0,Thursday,38.864377696,-76.9900100454
701.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,6.0,Thursday,38.8633957798,-76.9900217052
406.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,9.0,Saturday,38.9565875344,-77.0126313162
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,10.0,Tuesday,38.9186485641,-77.0319518232
101.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,10.0,Wednesday,38.902520725,-77.0209124198
504.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,10.0,Monday,38.9340213208,-76.9911175566
403.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,9.0,Tuesday,38.9574834362,-77.0211515654
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,12.0,Saturday,38.9199316407,-77.0486164473
704.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,7.0,8.0,2023,8.0,Saturday,38.851066942,-76.9786333173
107.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,2.0,Thursday,38.8834660235,-76.9855124195
602.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,8.0,Tuesday,38.8987906035,-76.932711419
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,7.0,Saturday,38.9223290804,-77.0439294808
202.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,8.0,Friday,38.9564890953,-77.083543312
503.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,8.0,Tuesday,38.9264267856,-76.9565547802
202.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,8.0,Friday,38.945126307,-77.0957816153
207.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,8.0,Saturday,38.9031438349,-77.0396671484
502.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,2.0,Saturday,38.9100503729,-77.0073329638
202.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,9.0,Wednesday,38.9599119666,-77.085288276
204.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,9.0,Wednesday,38.923379038,-77.0543385414
607.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,8.0,2023,3.0,Monday,38.867259084,-76.9798925322
506.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,4.0,Monday,38.9164722705,-76.9827267784
205.0,violent,HOMICIDE,midnight,others,2.0,3.0,2023,2.0,Thursday,38.9324226132,-77.0783859624
601.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,2.0,Sunday,38.9008675863,-76.9459205865
604.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,8.0,Wednesday,38.8897532258,-76.9244593319
406.0,violent,ROBBERY,midnight,gun,4.0,4.0,2023,7.0,Monday,38.9623519667,-76.9990959759
607.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,4.0,Tuesday,38.8731935018,-76.9700033858
507.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,4.0,Friday,38.8996082789,-76.9803906515
701.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,4.0,Friday,38.8661432732,-76.9892032076
303.0,property,MOTOR VEHICLE THEFT,day,others,3.0,1.0,2023,9.0,Monday,38.9163836629,-77.0465189898
402.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,4.0,2023,8.0,Wednesday,38.9686326095,-77.0205301371
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,9.0,Saturday,38.9361950358,-77.0588766912
106.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,9.0,Saturday,38.8770054198,-77.0058743296
506.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,2.0,Tuesday,38.9039602957,-76.9875373316
706.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,2.0,Wednesday,38.834586581,-76.9877452403
103.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,8.0,Saturday,38.8772131134,-77.0215393122
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,8.0,Monday,38.9010110345,-77.045776453
205.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,7.0,Thursday,38.9322787627,-77.1035954328
301.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,7.0,Monday,38.9126109011,-77.033897151
603.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,7.0,Thursday,38.887290479,-76.9492139836
307.0,property,MOTOR VEHICLE THEFT,day,others,3.0,2.0,2023,7.0,Saturday,38.911718063,-77.0219184648
403.0,violent,ROBBERY,evening,others,4.0,4.0,2023,1.0,Sunday,38.9556743167,-77.0279661667
302.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,1.0,Friday,38.9321243151,-77.0364685698
702.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,1.0,Friday,38.8517442612,-76.9692405323
205.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,1.0,Saturday,38.9324190053,-77.0783927631
607.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,8.0,2023,1.0,Monday,38.8701058902,-76.9807790291
207.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,7.0,Sunday,38.9010110345,-77.045776453
504.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,7.0,Wednesday,38.9340213208,-76.9911175566
501.0,property,THEFT/OTHER,evening,others,5.0,6.0,2023,7.0,Thursday,38.9046838796,-76.9995059845
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,7.0,Saturday,38.9163836629,-77.0465189898
106.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,6.0,Friday,38.8842685192,-77.0059011334
505.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,5.0,Thursday,38.9201485438,-76.9903135821
404.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,3.0,Friday,38.9397288383,-77.0312242086
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,2.0,Friday,38.9210070778,-77.0394726295
107.0,property,THEFT/OTHER,day,others,1.0,7.0,2023,4.0,Tuesday,38.8862400389,-76.9815008187
305.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,5.0,Tuesday,38.9140822831,-77.030786353
302.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,6.0,Tuesday,38.9279613421,-77.0399377877
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,6.0,Wednesday,38.8812688714,-76.9989857853
404.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,6.0,Wednesday,38.9357930645,-77.0278545626
107.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,7.0,Wednesday,38.8875950537,-76.9892793147
102.0,violent,ROBBERY,day,others,1.0,2.0,2023,2.0,Friday,38.896121815,-77.0209225327
507.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,5.0,5.0,2023,2.0,Tuesday,38.9021657728,-76.9757093599
606.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,8.0,Sunday,38.8594775631,-76.9676370731
108.0,property,THEFT F/AUTO,midnight,others,1.0,6.0,2023,2.0,Thursday,38.89437604,-76.9975562158
301.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,2.0,2023,2.0,Saturday,38.9114952364,-77.0365272021
602.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,2.0,Monday,38.8966524619,-76.94765293
601.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,2.0,Sunday,38.8999949069,-76.9484228662
209.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,12.0,Saturday,38.9003367093,-77.0259961979
706.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,7.0,8.0,2023,4.0,Monday,38.8292001632,-76.9995393295
606.0,violent,ROBBERY,midnight,others,6.0,7.0,2023,9.0,Monday,38.8572461653,-76.9651373502
707.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,9.0,Monday,38.8488416301,-77.0051051727
206.0,property,MOTOR VEHICLE THEFT,evening,others,2.0,2.0,2023,5.0,Thursday,38.9086097622,-77.0639891987
302.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,5.0,Thursday,38.9321621107,-77.0302982235
106.0,property,THEFT/OTHER,day,others,1.0,8.0,2023,5.0,Tuesday,38.87753031,-76.9955860925
104.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,9.0,Tuesday,38.9034753586,-76.992640389
406.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,1.0,Tuesday,38.9576590222,-77.0103376166
106.0,property,THEFT F/AUTO,midnight,others,1.0,8.0,2023,4.0,Saturday,38.8775213475,-77.0029618122
303.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,4.0,Sunday,38.9196545628,-77.0430581373
107.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,4.0,Sunday,38.885565569,-76.9915400183
402.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,4.0,Monday,38.9642401485,-77.0319503396
104.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,9.0,Saturday,38.8970267143,-76.9961679579
606.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,5.0,Saturday,38.8638570365,-76.9578512245
105.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,12.0,Friday,38.8646206349,-77.0129282205
308.0,property,THEFT/OTHER,midnight,others,3.0,2.0,2023,4.0,Thursday,38.9048961324,-77.0199105558
401.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,6.0,Thursday,38.9869940981,-77.0348807377
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,6.0,Friday,38.918640186,-77.0319529725
103.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,4.0,Wednesday,38.8839248462,-77.0187406185
701.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,5.0,Saturday,38.8654300532,-76.9780955204
705.0,property,BURGLARY,evening,others,7.0,8.0,2023,5.0,Saturday,38.8402353506,-76.9936187274
507.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,5.0,Monday,38.8996082789,-76.9803906515
306.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,1.0,Sunday,38.9164995012,-77.0158203399
209.0,violent,ROBBERY,midnight,gun,2.0,2.0,2023,1.0,Sunday,38.9008594129,-77.0249934235
505.0,violent,ROBBERY,day,others,5.0,5.0,2023,2.0,Friday,38.9215811022,-76.9937613603
608.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,6.0,7.0,2023,5.0,Wednesday,38.8983423536,-76.9244690271
208.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,5.0,Tuesday,38.9103776601,-77.0382215208
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,5.0,Tuesday,38.9037357902,-77.0457808532
106.0,violent,ROBBERY,evening,others,1.0,6.0,2023,2.0,Monday,38.8775212372,-77.0058775262
104.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,1.0,Saturday,38.8985193283,-76.9883106551
307.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,1.0,Tuesday,38.9129664122,-77.0260008013
308.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,4.0,Wednesday,38.9056351942,-77.0175588249
708.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,4.0,Wednesday,38.8216235129,-77.0110894656
402.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,5.0,Monday,38.9601611509,-77.0247719222
207.0,property,MOTOR VEHICLE THEFT,evening,others,2.0,2.0,2023,5.0,Wednesday,38.8935121784,-77.0434803905
105.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,5.0,Tuesday,38.8778623712,-77.0176441877
501.0,property,THEFT/OTHER,evening,others,5.0,6.0,2023,8.0,Saturday,38.9078254892,-77.0035141787
406.0,property,THEFT F/AUTO,day,others,4.0,5.0,2023,8.0,Saturday,38.9531481131,-76.9974849801
405.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,5.0,2023,9.0,Saturday,38.9488262767,-76.9964276193
607.0,property,THEFT F/AUTO,midnight,others,6.0,8.0,2023,9.0,Saturday,38.8682280286,-76.9836744032
107.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,8.0,Sunday,38.88347092,-76.9855122293
507.0,property,THEFT/OTHER,evening,others,5.0,7.0,2023,1.0,Monday,38.8979127122,-76.970834525
405.0,property,THEFT F/AUTO,day,others,4.0,5.0,2023,1.0,Friday,38.9404532647,-76.9902416149
504.0,violent,ROBBERY,evening,others,5.0,5.0,2023,6.0,Tuesday,38.935345639,-76.9912226962
204.0,property,MOTOR VEHICLE THEFT,day,others,2.0,3.0,2023,7.0,Saturday,38.9203044118,-77.0715547708
401.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,7.0,Monday,38.9756257607,-77.0161355951
107.0,property,MOTOR VEHICLE THEFT,day,others,1.0,7.0,2023,7.0,Saturday,38.8892365172,-76.9822186009
104.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,7.0,Saturday,38.9013241815,-77.0028020946
604.0,property,THEFT F/AUTO,midnight,others,6.0,7.0,2023,2.0,Wednesday,38.8852264218,-76.9248747892
104.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,2.0,Sunday,38.900194976,-76.9892787513
401.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,9.0,Friday,38.9736122997,-77.0262507308
202.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,7.0,Thursday,38.9496787299,-77.0795706737
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,7.0,Thursday,38.9207789966,-77.0378090767
104.0,property,THEFT/OTHER,midnight,others,1.0,6.0,2023,7.0,Friday,38.8992292764,-76.9883030455
507.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,5.0,Thursday,38.8996082789,-76.9803906515
501.0,property,THEFT F/AUTO,day,others,5.0,6.0,2023,6.0,Saturday,38.9072307509,-77.007494085
203.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,6.0,Monday,38.9478908425,-77.0712113499
506.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,6.0,Monday,38.9070589324,-76.9854960981
107.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,6.0,Tuesday,38.8828356025,-76.9869186487
302.0,property,BURGLARY,day,others,3.0,1.0,2023,2.0,Thursday,38.9318353679,-77.0385905567
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,4.0,Friday,38.9155703579,-77.0234649944
307.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,6.0,Saturday,38.9078953561,-77.0229436434
107.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,7.0,Wednesday,38.8875950398,-76.9943618515
602.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,12.0,Friday,38.9021155979,-76.9375960366
207.0,property,THEFT F/AUTO,midnight,others,2.0,2.0,2023,1.0,Sunday,38.904693929,-77.0365467771
303.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,2.0,Monday,38.9172591466,-77.0408312112
204.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,2.0,Tuesday,38.922162921,-77.0549027872
608.0,violent,ROBBERY,evening,gun,6.0,7.0,2023,3.0,Tuesday,38.9018315685,-76.9292265999
408.0,violent,ROBBERY,evening,gun,4.0,1.0,2023,3.0,Thursday,38.9328190575,-77.0327436046
106.0,violent,ASSAULT W/DANGEROUS WEAPON,day,knife,1.0,6.0,2023,9.0,Monday,38.8845443413,-76.9958532852
302.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,others,3.0,1.0,2023,9.0,Wednesday,38.9306002081,-77.0318135912
306.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,3.0,Thursday,38.9161112266,-77.02155106
501.0,property,THEFT/OTHER,day,others,5.0,6.0,2023,3.0,Wednesday,38.9060417408,-77.0058914055
502.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,3.0,Saturday,38.9162750763,-77.0081984156
708.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,4.0,Saturday,38.8213083957,-77.009005113
201.0,property,MOTOR VEHICLE THEFT,evening,others,2.0,4.0,2023,5.0,Tuesday,38.9610123646,-77.0615555621
406.0,property,MOTOR VEHICLE THEFT,day,others,4.0,4.0,2023,5.0,Thursday,38.9614519341,-76.9977616023
302.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,5.0,Saturday,38.9303401818,-77.0380015594
608.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,5.0,Sunday,38.8897538929,-76.9335610335
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,2.0,Friday,38.9161379859,-77.0229462951
607.0,violent,ROBBERY,midnight,others,6.0,8.0,2023,9.0,Saturday,38.8682296065,-76.986094232
704.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,7.0,8.0,2023,2.0,Monday,38.8438628385,-76.9731373935
208.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,2.0,2.0,2023,2.0,Sunday,38.9068451532,-77.0418282989
207.0,property,MOTOR VEHICLE THEFT,evening,others,2.0,2.0,2023,8.0,Sunday,38.9025284745,-77.0533059867
505.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,6.0,Tuesday,38.9215811022,-76.9937613603
102.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,6.0,Wednesday,38.9067170107,-77.0108605803
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,6.0,Sunday,38.9199383775,-77.0280905296
507.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,5.0,7.0,2023,5.0,Thursday,38.8987245321,-76.975479972
603.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,5.0,Monday,38.8836307645,-76.9586578577
303.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,1.0,2023,7.0,Friday,38.9267846889,-77.0434373651
205.0,property,MOTOR VEHICLE THEFT,evening,others,2.0,3.0,2023,7.0,Tuesday,38.9341858788,-77.0807969499
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,7.0,Friday,38.9154096776,-77.046302846
501.0,property,THEFT/OTHER,evening,others,5.0,6.0,2023,2.0,Thursday,38.9078254892,-77.0035164846
401.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,2.0,Monday,38.9817444986,-77.0265452631
503.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,5.0,Thursday,38.9241960583,-76.9606293943
707.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,5.0,Thursday,38.8410911879,-77.0057132656
602.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,5.0,Monday,38.9041412928,-76.9354153089
102.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,8.0,Wednesday,38.9022875817,-77.0136523544
506.0,property,BURGLARY,midnight,others,5.0,5.0,2023,4.0,Thursday,38.9022029472,-76.9820154637
306.0,violent,ROBBERY,evening,gun,3.0,1.0,2023,4.0,Sunday,38.9268761532,-77.0216581063
204.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,5.0,Tuesday,38.9191607714,-77.0753339274
107.0,property,THEFT F/AUTO,day,others,1.0,7.0,2023,6.0,Wednesday,38.8868430188,-76.9781350507
106.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,1.0,Sunday,38.8839172462,-77.0047139681
308.0,property,THEFT/OTHER,day,others,3.0,5.0,2023,1.0,Tuesday,38.9111130696,-77.0109996096
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,1.0,Saturday,38.879277831,-77.0066728852
306.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,6.0,Tuesday,38.9152197679,-77.0194637424
108.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,8.0,Sunday,38.8927868548,-76.9883102111
704.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,8.0,Monday,38.8438842047,-76.9789192984
104.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,4.0,Monday,38.8989072652,-77.0013141939
401.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,4.0,Monday,38.9865353932,-77.0323989411
108.0,property,THEFT F/AUTO,day,others,1.0,7.0,2023,4.0,Wednesday,38.8920056187,-76.9829401864
301.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,4.0,Wednesday,38.9122339238,-77.0365160502
505.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,3.0,Saturday,38.9191747521,-76.9826108109
504.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,5.0,5.0,2023,2.0,Thursday,38.9340917366,-76.9779590896
406.0,violent,ROBBERY,day,knife,4.0,4.0,2023,2.0,Sunday,38.9584071639,-77.0004615056
402.0,violent,ROBBERY,day,others,4.0,4.0,2023,3.0,Friday,38.9687994822,-77.0273712725
604.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,2.0,Thursday,38.8794664793,-76.9338472092
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,2.0,Sunday,38.9142213741,-77.0461104378
305.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,3.0,Wednesday,38.918640186,-77.0319529725
105.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,3.0,Wednesday,38.8788444899,-77.016238408
303.0,property,MOTOR VEHICLE THEFT,day,others,3.0,1.0,2023,8.0,Sunday,38.9218481636,-77.0364897223
503.0,property,THEFT/OTHER,midnight,others,5.0,5.0,2023,8.0,Tuesday,38.9171372142,-76.9651340569
604.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,7.0,Tuesday,38.8827105616,-76.9394584555
503.0,violent,ROBBERY,midnight,gun,5.0,5.0,2023,8.0,Sunday,38.9208048561,-76.9696202304
101.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,1.0,Monday,38.8983204081,-77.0175685523
405.0,property,MOTOR VEHICLE THEFT,evening,others,4.0,5.0,2023,8.0,Tuesday,38.9400833091,-76.9946566775
702.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,7.0,Saturday,38.8609432617,-76.9690716897
305.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,1.0,2023,7.0,Saturday,38.9199423422,-77.0280859186
101.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,8.0,Friday,38.9030486106,-77.0199036993
106.0,property,THEFT F/AUTO,day,others,1.0,8.0,2023,4.0,Friday,38.8769988169,-77.0043562523
504.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,1.0,Thursday,38.9382990512,-76.9804261475
401.0,property,MOTOR VEHICLE THEFT,midnight,others,4.0,4.0,2023,1.0,Wednesday,38.9804115335,-77.0254137286
207.0,violent,ROBBERY,evening,others,2.0,2.0,2023,3.0,Monday,38.904233267,-77.0403049553
501.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,5.0,6.0,2023,3.0,Thursday,38.9051587188,-77.0090733439
101.0,violent,ROBBERY,day,gun,1.0,6.0,2023,3.0,Thursday,38.8973387642,-77.0156892852
209.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,3.0,Wednesday,38.8998138652,-77.0275638376
306.0,property,MOTOR VEHICLE THEFT,day,others,3.0,1.0,2023,3.0,Thursday,38.9208592004,-77.0181045569
607.0,property,THEFT F/AUTO,day,others,6.0,8.0,2023,4.0,Wednesday,38.8726277897,-76.9781970251
505.0,property,THEFT F/AUTO,midnight,others,5.0,5.0,2023,4.0,Sunday,38.9172816475,-76.9751161311
