date,offense,offense_group,method,shift,district,ward,count
2023-01-04,MOTOR VEHICLE THEFT,property,others,evening,3.0,2.0,1
2023-01-04,MOTOR VEHICLE THEFT,property,others,evening,3.0,5.0,1
2023-01-04,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,3
2023-01-04,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-01-04,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,1
2023-01-04,MOTOR VEHICLE THEFT,property,others,midnight,3.0,2.0,1
2023-01-04,MOTOR VEHICLE THEFT,property,others,midnight,4.0,5.0,1
2023-01-04,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-01-04,ROBBERY,violent,gun,day,4.0,4.0,1
2023-01-04,ROBBERY,violent,gun,day,6.0,8.0,1
2023-01-04,ROBBERY,violent,gun,evening,6.0,7.0,1
2023-01-04,ROBBERY,violent,gun,midnight,5.0,7.0,1
2023-01-04,ROBBERY,violent,others,day,6.0,7.0,1
2023-01-04,ROBBERY,violent,others,evening,1.0,6.0,1
2023-01-04,ROBBERY,violent,others,midnight,1.0,6.0,1
2023-01-04,THEFT F/AUTO,property,others,day,2.0,2.0,1
2023-01-04,THEFT F/AUTO,property,others,day,2.0,3.0,3
2023-01-04,THEFT F/AUTO,property,others,day,3.0,1.0,1
2023-01-04,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-01-04,THEFT F/AUTO,property,others,day,3.0,5.0,1
2023-01-04,THEFT F/AUTO,property,others,day,4.0,1.0,1
2023-01-04,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-01-04,THEFT F/AUTO,property,others,day,5.0,5.0,2
2023-01-04,THEFT F/AUTO,property,others,evening,1.0,6.0,2
2023-01-04,THEFT F/AUTO,property,others,evening,2.0,2.0,1
2023-01-04,THEFT F/AUTO,property,others,evening,3.0,1.0,1
2023-01-04,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-01-04,THEFT F/AUTO,property,others,evening,6.0,7.0,3
2023-01-04,THEFT F/AUTO,property,others,midnight,3.0,1.0,4
2023-01-04,THEFT F/AUTO,property,others,midnight,3.0,5.0,1
2023-01-04,THEFT F/AUTO,property,others,midnight,4.0,4.0,1
2023-01-04,THEFT F/AUTO,property,others,midnight,6.0,7.0,1
2023-01-04,THEFT/OTHER,property,others,day,1.0,8.0,1
2023-01-04,THEFT/OTHER,property,others,day,2.0,2.0,4
2023-01-04,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-01-04,THEFT/OTHER,property,others,day,3.0,1.0,2
2023-01-04,THEFT/OTHER,property,others,day,3.0,2.0,2
2023-01-04,THEFT/OTHER,property,others,day,3.0,5.0,1
2023-01-04,THEFT/OTHER,property,others,day,4.0,4.0,1
2023-01-04,THEFT/OTHER,property,others,day,5.0,5.0,3
2023-01-04,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-01-04,THEFT/OTHER,property,others,day,6.0,7.0,1
2023-01-04,THEFT/OTHER,property,others,evening,1.0,6.0,3
2023-01-04,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-01-04,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-01-04,THEFT/OTHER,property,others,evening,3.0,1.0,1
2023-01-04,THEFT/OTHER,property,others,evening,3.0,2.0,1
2023-01-04,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-01-04,THEFT/OTHER,property,others,evening,5.0,5.0,5
2023-01-04,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-01-04,THEFT/OTHER,property,others,midnight,3.0,1.0,3
2023-01-04,THEFT/OTHER,property,others,midnight,5.0,6.0,1
2023-01-05,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,6.0,7.0,1
2023-01-05,ASSAULT W/DANGEROUS WEAPON,violent,knife,evening,4.0,4.0,1
2023-01-05,BURGLARY,property,others,day,2.0,2.0,1
2023-01-05,BURGLARY,property,others,day,5.0,5.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,day,2.0,3.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,day,2.0,4.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,day,3.0,5.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,3
2023-01-05,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,2
2023-01-05,MOTOR VEHICLE THEFT,property,others,evening,3.0,2.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,evening,4.0,5.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,midnight,3.0,2.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-01-05,MOTOR VEHICLE THEFT,property,others,midnight,6.0,8.0,1
2023-01-05,ROBBERY,violent,gun,day,3.0,1.0,1
2023-01-05,ROBBERY,violent,gun,evening,6.0,7.0,2
2023-01-05,ROBBERY,violent,others,day,1.0,2.0,1
2023-01-05,ROBBERY,violent,others,day,2.0,2.0,2
2023-01-05,ROBBERY,violent,others,day,7.0,8.0,1
2023-01-05,ROBBERY,violent,others,evening,3.0,1.0,1
2023-01-05,ROBBERY,violent,others,evening,4.0,1.0,1
2023-01-05,ROBBERY,violent,others,evening,4.0,4.0,1
2023-01-05,ROBBERY,violent,others,evening,6.0,7.0,1
2023-01-05,THEFT F/AUTO,property,others,day,1.0,6.0,2
2023-01-05,THEFT F/AUTO,property,others,day,2.0,3.0,3
2023-01-05,THEFT F/AUTO,property,others,day,3.0,1.0,2
2023-01-05,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-01-05,THEFT F/AUTO,property,others,day,6.0,7.0,1
2023-01-05,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-01-05,THEFT F/AUTO,property,others,evening,1.0,6.0,1
2023-01-05,THEFT F/AUTO,property,others,evening,2.0,3.0,2
2023-01-05,THEFT F/AUTO,property,others,evening,5.0,5.0,1
2023-01-05,THEFT F/AUTO,property,others,evening,5.0,6.0,1
2023-01-05,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-01-05,THEFT F/AUTO,property,others,evening,7.0,8.0,1
2023-01-05,THEFT F/AUTO,property,others,midnight,1.0,6.0,1
2023-01-05,THEFT F/AUTO,property,others,midnight,1.0,7.0,1
2023-01-05,THEFT F/AUTO,property,others,midnight,2.0,3.0,1
2023-01-05,THEFT F/AUTO,property,others,midnight,3.0,5.0,1
2023-01-05,THEFT F/AUTO,property,others,midnight,4.0,1.0,1
2023-01-05,THEFT F/AUTO,property,others,midnight,5.0,5.0,1
2023-01-05,THEFT/OTHER,property,knife,evening,2.0,3.0,1
2023-01-05,THEFT/OTHER,property,others,day,1.0,6.0,2
2023-01-05,THEFT/OTHER,property,others,day,1.0,8.0,1
2023-01-05,THEFT/OTHER,property,others,day,3.0,1.0,2
2023-01-05,THEFT/OTHER,property,others,day,3.0,5.0,1
2023-01-05,THEFT/OTHER,property,others,day,4.0,4.0,1
2023-01-05,THEFT/OTHER,property,others,day,4.0,5.0,1
2023-01-05,THEFT/OTHER,property,others,day,5.0,5.0,3
2023-01-05,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-01-05,THEFT/OTHER,property,others,day,6.0,7.0,2
2023-01-05,THEFT/OTHER,property,others,evening,1.0,6.0,6
2023-01-05,THEFT/OTHER,property,others,evening,2.0,2.0,4
2023-01-05,THEFT/OTHER,property,others,evening,3.0,1.0,2
2023-01-05,THEFT/OTHER,property,others,evening,4.0,1.0,1
2023-01-05,THEFT/OTHER,property,others,evening,4.0,4.0,2
2023-01-05,THEFT/OTHER,property,others,evening,5.0,5.0,1
2023-01-05,THEFT/OTHER,property,others,evening,5.0,6.0,2
2023-01-05,THEFT/OTHER,property,others,evening,6.0,7.0,2
2023-01-05,THEFT/OTHER,property,others,evening,6.0,8.0,1
2023-01-05,THEFT/OTHER,property,others,midnight,2.0,2.0,2
2023-01-05,THEFT/OTHER,property,others,midnight,2.0,3.0,1
2023-01-05,THEFT/OTHER,property,others,midnight,4.0,4.0,1
2023-01-05,THEFT/OTHER,property,others,midnight,6.0,7.0,3
2023-01-05,THEFT/OTHER,property,others,midnight,7.0,8.0,1
2023-01-06,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,5.0,5.0,1
2023-01-06,ASSAULT W/DANGEROUS WEAPON,violent,knife,evening,4.0,5.0,1
2023-01-06,ASSAULT W/DANGEROUS WEAPON,violent,knife,evening,5.0,5.0,1
2023-01-06,BURGLARY,property,others,midnight,2.0,2.0,1
2023-01-06,BURGLARY,property,others,midnight,4.0,4.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,day,1.0,2.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,2
2023-01-06,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,4
2023-01-06,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,2
2023-01-06,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,evening,3.0,2.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,evening,3.0,5.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,evening,4.0,1.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,2
2023-01-06,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,1
2023-01-06,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-01-06,ROBBERY,violent,gun,midnight,6.0,7.0,1
2023-01-06,ROBBERY,violent,knife,evening,6.0,7.0,1
2023-01-06,THEFT F/AUTO,property,others,day,3.0,2.0,2
2023-01-06,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-01-06,THEFT F/AUTO,property,others,day,5.0,5.0,2
2023-01-06,THEFT F/AUTO,property,others,day,6.0,7.0,1
2023-01-06,THEFT F/AUTO,property,others,evening,2.0,2.0,3
2023-01-06,THEFT F/AUTO,property,others,evening,3.0,1.0,4
2023-01-06,THEFT F/AUTO,property,others,evening,4.0,1.0,1
2023-01-06,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-01-06,THEFT F/AUTO,property,others,evening,6.0,7.0,3
2023-01-06,THEFT F/AUTO,property,others,midnight,2.0,2.0,3
2023-01-06,THEFT F/AUTO,property,others,midnight,3.0,1.0,2
2023-01-06,THEFT F/AUTO,property,others,midnight,3.0,2.0,1
2023-01-06,THEFT F/AUTO,property,others,midnight,4.0,4.0,1
2023-01-06,THEFT F/AUTO,property,others,midnight,4.0,5.0,1
2023-01-06,THEFT F/AUTO,property,others,midnight,5.0,5.0,2
2023-01-06,THEFT/OTHER,property,knife,day,5.0,5.0,1
2023-01-06,THEFT/OTHER,property,others,day,1.0,6.0,3
2023-01-06,THEFT/OTHER,property,others,day,1.0,8.0,1
2023-01-06,THEFT/OTHER,property,others,day,2.0,2.0,3
2023-01-06,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-01-06,THEFT/OTHER,property,others,day,3.0,1.0,3
2023-01-06,THEFT/OTHER,property,others,day,3.0,5.0,1
2023-01-06,THEFT/OTHER,property,others,day,4.0,1.0,1
2023-01-06,THEFT/OTHER,property,others,day,4.0,4.0,2
2023-01-06,THEFT/OTHER,property,others,day,4.0,5.0,2
2023-01-06,THEFT/OTHER,property,others,evening,1.0,6.0,2
2023-01-06,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-01-06,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-01-06,THEFT/OTHER,property,others,evening,3.0,1.0,2
2023-01-06,THEFT/OTHER,property,others,evening,3.0,5.0,1
2023-01-06,THEFT/OTHER,property,others,evening,4.0,1.0,1
2023-01-06,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-01-06,THEFT/OTHER,property,others,evening,5.0,5.0,2
2023-01-06,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-01-06,THEFT/OTHER,property,others,evening,7.0,8.0,1
2023-01-06,THEFT/OTHER,property,others,midnight,3.0,1.0,1
2023-01-06,THEFT/OTHER,property,others,midnight,6.0,7.0,1
2023-01-06,THEFT/OTHER,property,others,midnight,7.0,8.0,1
2023-01-07,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,6.0,7.0,1
2023-01-07,ASSAULT W/DANGEROUS WEAPON,violent,others,evening,5.0,5.0,1
2023-01-07,BURGLARY,property,others,evening,6.0,7.0,1
2023-01-07,BURGLARY,property,others,midnight,6.0,7.0,1
2023-01-07,HOMICIDE,violent,gun,midnight,1.0,8.0,1
2023-01-07,HOMICIDE,violent,gun,midnight,5.0,5.0,1
2023-01-07,HOMICIDE,violent,others,midnight,5.0,5.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,day,2.0,2.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,day,3.0,1.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,2
2023-01-07,MOTOR VEHICLE THEFT,property,others,day,5.0,7.0,2
2023-01-07,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,2
2023-01-07,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,2
2023-01-07,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,midnight,5.0,6.0,1
2023-01-07,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,2
2023-01-07,MOTOR VEHICLE THEFT,property,others,midnight,7.0,8.0,2
2023-01-07,ROBBERY,violent,gun,day,1.0,2.0,1
2023-01-07,ROBBERY,violent,gun,evening,1.0,2.0,1
2023-01-07,ROBBERY,violent,gun,evening,1.0,6.0,2
2023-01-07,ROBBERY,violent,gun,evening,7.0,8.0,1
2023-01-07,ROBBERY,violent,others,day,1.0,2.0,1
2023-01-07,ROBBERY,violent,others,day,4.0,1.0,1
2023-01-07,ROBBERY,violent,others,day,4.0,5.0,1
2023-01-07,ROBBERY,violent,others,evening,4.0,4.0,1
2023-01-07,ROBBERY,violent,others,evening,5.0,6.0,1
2023-01-07,THEFT F/AUTO,property,others,day,1.0,2.0,1
2023-01-07,THEFT F/AUTO,property,others,day,1.0,6.0,2
2023-01-07,THEFT F/AUTO,property,others,day,2.0,2.0,1
2023-01-07,THEFT F/AUTO,property,others,day,2.0,3.0,1
2023-01-07,THEFT F/AUTO,property,others,day,3.0,1.0,3
2023-01-07,THEFT F/AUTO,property,others,day,3.0,2.0,2
2023-01-07,THEFT F/AUTO,property,others,day,4.0,4.0,3
2023-01-07,THEFT F/AUTO,property,others,evening,1.0,2.0,1
2023-01-07,THEFT F/AUTO,property,others,evening,1.0,6.0,1
2023-01-07,THEFT F/AUTO,property,others,evening,1.0,7.0,1
2023-01-07,THEFT F/AUTO,property,others,evening,2.0,2.0,3
2023-01-07,THEFT F/AUTO,property,others,evening,3.0,1.0,2
2023-01-07,THEFT F/AUTO,property,others,evening,3.0,2.0,1
2023-01-07,THEFT F/AUTO,property,others,evening,4.0,4.0,3
2023-01-07,THEFT F/AUTO,property,others,evening,5.0,5.0,1
2023-01-07,THEFT F/AUTO,property,others,midnight,1.0,2.0,1
2023-01-07,THEFT F/AUTO,property,others,midnight,1.0,6.0,3
2023-01-07,THEFT F/AUTO,property,others,midnight,2.0,2.0,2
2023-01-07,THEFT F/AUTO,property,others,midnight,3.0,1.0,3
2023-01-07,THEFT/OTHER,property,gun,evening,5.0,5.0,1
2023-01-07,THEFT/OTHER,property,others,day,1.0,2.0,1
2023-01-07,THEFT/OTHER,property,others,day,1.0,6.0,2
2023-01-07,THEFT/OTHER,property,others,day,2.0,2.0,1
2023-01-07,THEFT/OTHER,property,others,day,2.0,3.0,3
2023-01-07,THEFT/OTHER,property,others,day,3.0,1.0,2
2023-01-07,THEFT/OTHER,property,others,day,3.0,2.0,1
2023-01-07,THEFT/OTHER,property,others,day,5.0,5.0,1
2023-01-07,THEFT/OTHER,property,others,day,5.0,6.0,2
2023-01-07,THEFT/OTHER,property,others,day,6.0,7.0,1
2023-01-07,THEFT/OTHER,property,others,day,7.0,8.0,1
2023-01-07,THEFT/OTHER,property,others,evening,2.0,2.0,1
2023-01-07,THEFT/OTHER,property,others,evening,3.0,1.0,1
2023-01-07,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-01-07,THEFT/OTHER,property,others,evening,5.0,5.0,1
2023-01-07,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-01-07,THEFT/OTHER,property,others,evening,7.0,8.0,3
2023-01-07,THEFT/OTHER,property,others,midnight,3.0,1.0,1
2023-01-07,THEFT/OTHER,property,others,midnight,7.0,8.0,1
2023-01-08,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,4.0,1.0,1
2023-01-08,BURGLARY,property,others,evening,3.0,5.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,day,3.0,1.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,day,3.0,2.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,day,7.0,8.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,evening,1.0,7.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,midnight,1.0,8.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,1
2023-01-08,MOTOR VEHICLE THEFT,property,others,midnight,7.0,8.0,1
2023-01-08,ROBBERY,violent,gun,midnight,1.0,8.0,1
2023-01-08,ROBBERY,violent,gun,midnight,2.0,2.0,3
2023-01-08,ROBBERY,violent,gun,midnight,5.0,5.0,1
2023-01-08,ROBBERY,violent,knife,midnight,5.0,7.0,1
2023-01-08,ROBBERY,violent,others,evening,5.0,5.0,1
2023-01-08,ROBBERY,violent,others,midnight,6.0,7.0,1
2023-01-08,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-01-08,THEFT F/AUTO,property,others,day,1.0,7.0,1
2023-01-08,THEFT F/AUTO,property,others,day,2.0,2.0,1
2023-01-08,THEFT F/AUTO,property,others,day,3.0,1.0,1
2023-01-08,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-01-08,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-01-08,THEFT F/AUTO,property,others,day,6.0,7.0,2
2023-01-08,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-01-08,THEFT F/AUTO,property,others,evening,3.0,1.0,1
2023-01-08,THEFT F/AUTO,property,others,evening,7.0,8.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,1.0,2.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,1.0,6.0,4
2023-01-08,THEFT F/AUTO,property,others,midnight,2.0,2.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,3.0,1.0,3
2023-01-08,THEFT F/AUTO,property,others,midnight,3.0,2.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,4.0,4.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,5.0,5.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,6.0,8.0,1
2023-01-08,THEFT F/AUTO,property,others,midnight,7.0,8.0,1
2023-01-08,THEFT/OTHER,property,others,day,2.0,2.0,2
2023-01-08,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-01-08,THEFT/OTHER,property,others,day,3.0,1.0,2
2023-01-08,THEFT/OTHER,property,others,day,3.0,2.0,1
2023-01-08,THEFT/OTHER,property,others,day,5.0,5.0,1
2023-01-08,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-01-08,THEFT/OTHER,property,others,evening,1.0,6.0,1
2023-01-08,THEFT/OTHER,property,others,evening,2.0,2.0,3
2023-01-08,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-01-08,THEFT/OTHER,property,others,evening,3.0,1.0,1
2023-01-08,THEFT/OTHER,property,others,evening,5.0,5.0,2
2023-01-08,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-01-08,THEFT/OTHER,property,others,midnight,2.0,2.0,1
2023-01-08,THEFT/OTHER,property,others,midnight,4.0,4.0,1
2023-01-08,THEFT/OTHER,property,others,midnight,5.0,5.0,2
2023-01-09,ASSAULT W/DANGEROUS WEAPON,violent,gun,day,5.0,5.0,1
2023-01-09,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,1.0,6.0,1
2023-01-09,BURGLARY,property,others,day,4.0,4.0,1
2023-01-09,MOTOR VEHICLE THEFT,property,others,day,2.0,2.0,1
2023-01-09,MOTOR VEHICLE THEFT,property,others,day,2.0,3.0,1
2023-01-09,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,1
2023-01-09,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,1
2023-01-09,MOTOR VEHICLE THEFT,property,others,evening,4.0,4.0,1
2023-01-09,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,4
2023-01-09,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,4
2023-01-09,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,1
2023-01-09,ROBBERY,violent,gun,evening,3.0,2.0,1
2023-01-09,ROBBERY,violent,others,day,6.0,7.0,1
2023-01-09,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-01-09,THEFT F/AUTO,property,others,day,2.0,2.0,1
2023-01-09,THEFT F/AUTO,property,others,day,2.0,3.0,2
2023-01-09,THEFT F/AUTO,property,others,day,3.0,1.0,1
2023-01-09,THEFT F/AUTO,property,others,day,3.0,2.0,2
2023-01-09,THEFT F/AUTO,property,others,day,4.0,1.0,1
2023-01-09,THEFT F/AUTO,property,others,day,4.0,4.0,3
2023-01-09,THEFT F/AUTO,property,others,day,5.0,5.0,2
2023-01-09,THEFT F/AUTO,property,others,day,6.0,7.0,1
2023-01-09,THEFT F/AUTO,property,others,day,6.0,8.0,1
2023-01-09,THEFT F/AUTO,property,others,evening,1.0,6.0,2
2023-01-09,THEFT F/AUTO,property,others,evening,2.0,2.0,1
2023-01-09,THEFT F/AUTO,property,others,evening,3.0,2.0,3
2023-01-09,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-01-09,THEFT F/AUTO,property,others,evening,4.0,5.0,1
2023-01-09,THEFT F/AUTO,property,others,evening,5.0,5.0,1
2023-01-09,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-01-09,THEFT F/AUTO,property,others,evening,7.0,8.0,1
2023-01-09,THEFT F/AUTO,property,others,midnight,2.0,3.0,1
2023-01-09,THEFT/OTHER,property,gun,day,6.0,7.0,1
2023-01-09,THEFT/OTHER,property,knife,evening,5.0,5.0,1
2023-01-09,THEFT/OTHER,property,others,day,2.0,2.0,2
2023-01-09,THEFT/OTHER,property,others,day,2.0,3.0,1
2023-01-09,THEFT/OTHER,property,others,day,3.0,1.0,3
2023-01-09,THEFT/OTHER,property,others,day,3.0,2.0,1
2023-01-09,THEFT/OTHER,property,others,day,3.0,5.0,1
2023-01-09,THEFT/OTHER,property,others,day,4.0,1.0,1
2023-01-09,THEFT/OTHER,property,others,day,4.0,5.0,2
2023-01-09,THEFT/OTHER,property,others,day,5.0,5.0,1
2023-01-09,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-01-09,THEFT/OTHER,property,others,day,6.0,7.0,1
2023-01-09,THEFT/OTHER,property,others,evening,1.0,6.0,1
2023-01-09,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-01-09,THEFT/OTHER,property,others,evening,3.0,1.0,4
2023-01-09,THEFT/OTHER,property,others,evening,5.0,6.0,2
2023-01-09,THEFT/OTHER,property,others,evening,5.0,7.0,1
2023-01-09,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-01-09,THEFT/OTHER,property,others,evening,7.0,8.0,1
2023-01-09,THEFT/OTHER,property,others,midnight,2.0,2.0,2
2023-01-09,THEFT/OTHER,property,others,midnight,4.0,1.0,1
2023-01-09,THEFT/OTHER,property,others,midnight,5.0,5.0,1
2023-01-09,THEFT/OTHER,property,others,midnight,7.0,8.0,1
2023-01-10,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,6.0,7.0,1
2023-01-10,ASSAULT W/DANGEROUS WEAPON,violent,gun,evening,7.0,8.0,1
2023-01-10,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,6.0,7.0,1
2023-01-10,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,7.0,8.0,1
2023-01-10,ASSAULT W/DANGEROUS WEAPON,violent,knife,midnight,3.0,1.0,1
2023-01-10,ASSAULT W/DANGEROUS WEAPON,violent,others,day,7.0,8.0,1
2023-01-10,BURGLARY,property,others,day,3.0,1.0,1
2023-01-10,BURGLARY,property,others,day,3.0,5.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,2.0,2.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,2.0,3.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,3.0,1.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,day,7.0,8.0,2
2023-01-10,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,1
2023-01-10,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,2
2023-01-10,MOTOR VEHICLE THEFT,property,others,midnight,6.0,7.0,2
2023-01-10,ROBBERY,violent,gun,day,6.0,7.0,1
2023-01-10,ROBBERY,violent,gun,midnight,1.0,6.0,1
2023-01-10,ROBBERY,violent,others,midnight,3.0,2.0,1
2023-01-10,THEFT F/AUTO,property,others,day,1.0,6.0,2
2023-01-10,THEFT F/AUTO,property,others,day,2.0,3.0,2
2023-01-10,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-01-10,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-01-10,THEFT F/AUTO,property,others,day,5.0,5.0,1
2023-01-10,THEFT F/AUTO,property,others,day,6.0,7.0,1
2023-01-10,THEFT F/AUTO,property,others,evening,1.0,8.0,1
2023-01-10,THEFT F/AUTO,property,others,evening,3.0,2.0,1
2023-01-10,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-01-10,THEFT F/AUTO,property,others,evening,5.0,5.0,1
2023-01-10,THEFT F/AUTO,property,others,evening,6.0,7.0,1
2023-01-10,THEFT F/AUTO,property,others,midnight,2.0,3.0,1
